     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
V15   X   X   X   X  86   X   X   X   X   X   X   X  89   X  46   X   X   X   X   X   X   X   X   X   X  70  38   X   X   X 
V16   X   X   X   X  43   X  40  43   X  26   X  48   X   X   X   X   X  20  98   X   X   X   X  72   X   X  24  62  34   X 
V17   X   X   X   X   X   X   X   X   X  55   X  88   X  21   X   X  20   X   X   X   X  25   X   X   X   X   X   X   X   X 
V18   X   X   X   X   X  44   X   X   X   X   X   X   X   X  93   X  98   X   X   X   X  57  57   X   X   7   3   X   X   X 
V19   X   X   X   X   X   X  69   X   X   X   X  39   X   X   X   X   X   X   X   X   X   X  66   X   X   X   X   X   X   X 
V20   X   X   X   X   X  36   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   8   X  33   X 
V21  17   X   X   X   X   X   X  97   X  37   X   X   X  79   X   X   X  25  57   X   X   X   X   X   X  35   X   1  93  63 
V22  29   X   X   X   X  27  54  74  17   X  38   X   X   X   X   X   X   X  57  66   X   X   X   X   X   X   X   X   X   X 
V23   X   X   X   X   X   X   X   X   X  84   X   X   X   X   X   X  72   X   X   X   X   X   X   X  81   X  34   X   X   X 
V24   9   X   X   X   X   X  22  49   X  27   X  40   X   X  54   X   X   X   X   X   X   X   X  81   X   X   X   X   X   X 
V25   X   X   X   X  62  44   X   X   X   X   X   X   X   6   X  70   X   X   7   X   X  35   X   X   X   X   X   X   X   X 
V26  53   X  54   X   X   X  44   X  15   X  68   X   X   X  59  38  24   X   3   X   8   X   X  34   X   X   X   X   X  57 
V27   X   X   X   X   X   X  70  19  19   X   X   X   X   X   X   X  62   X   X   X   X   1   X   X   X   X   X   X   X   X 
V28   X   X   X   X  91   X   X   X   X   X   X   X   X  15   X   X  34   X   X   X  33  93   X   X   X   X   X   X   X   X 
V29   X   X  29   X   X   X  82   X   X  49   X  25   X   X   X   X   X   X   X   X   X  63   X   X   X   X  57   X   X   X 
(V0-V7,4) (V0-V24,9) (V0-V5,15) (V5-V3,10) (V0-V21,17) (V21-V27,1) (V27-V8,19) (V8-V26,15) (V26-V18,3) (V18-V25,7) (V25-V13,6) (V13-V11,8) (V26-V20,8) (V13-V1,10) (V1-V10,5) (V13-V28,15) (V8-V22,17) (V7-V9,19) (V9-V6,17) (V13-V17,21) (V17-V16,20) (V11-V29,25) (V5-V12,26) (V1-V2,27) (V26-V23,34) (V26-V15,38) (V11-V19,39) (V0-V4,42) (V15-V14,46) 最小生成树总权值为523
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X  32   X   X   X   X   X   X   X   X  42   X   X   X   X  86   X   X   X   X   X  35  68  16  17 
 V1   X   X   X   X   X   X  38   X  77   X  45   X   X   X   X  53   X  17  46   X   X   X   X   X   X   X  23   X  76  49 
 V2   X   X   X   X   X   X   X   X  96   X   X   X   X   X   X   X   X   8   X   X   X   X   X  18   X   X   X  43   X   X 
 V3   X   X   X   X  44   X   X   X   X   X   X   X  36   X   X   X   X   6   X  89   X   X   X   X   X   X  69   X   X   X 
 V4   X   X   X  44   X   X   X   X   X   X   X   X   X  76   X   X   X   X  50   X   X   X   X   X   X  67   X   X   X   X 
 V5   X   X   X   X   X   X  82   X  27  14   X   X   X  52   X  92   X   X   X   X   X  71  38   X   X   6  77   X  54   X 
 V6  32  38   X   X   X  82   X   X  91   X  27   X  93   X   X   X   X   X   X   X   X   X   4   X   X   X   X   X   X   X 
 V7   X   X   X   X   X   X   X   X   X   X   X   X  79   X   X   X   X  17   X   X   X   X   X   X 100   X   X   X   X   X 
 V8   X  77  96   X   X  27  91   X   X   X   X  21   X  96   X   X   1   X   X   X   X   X  52   X   X   X   X  30   X   X 
 V9   X   X   X   X   X  14   X   X   X   X   X  93   X  56   X   X   X   X   X   X   2  58   X   X   X   6   X  46   X   X 
V10   X  45   X   X   X   X  27   X   X   X   X   X  44   X   X   X  17   X   X  41   X  33   X   X   X  64   X   X   X   X 
V11   X   X   X   X   X   X   X   X  21  93   X   X   X   X   2   X   5   X  37  53   X  12   X  60  61   X   X   X  96   X 
V12   X   X   X  36   X   X  93  79   X   X  44   X   X   X   X  91  82   X  89   X   X   X   X   X   X   X   X  61   X   X 
V13   X   X   X   X  76  52   X   X  96  56   X   X   X   X  59  45  98   X   X  47   X  52   X   X   X   X   X   X   X   X 
V14   X   X   X   X   X   X   X   X   X   X   X   2   X  59   X   X   X  99   X   X   X   X   X   X   X   X  94   X  80   X 
V15  42  53   X   X   X  92   X   X   X   X   X   X  91  45   X   X   X   X  38  11   X  16   X   X   X   X  66   X   X   X 
V16   X   X   X   X   X   X   X   X   1   X  17   5  82  98   X   X   X   X   X   X   X   X   X   X   X   X   X  60   X   X 
V17   X  17   8   6   X   X   X  17   X   X   X   X   X   X  99   X   X   X   X  93   X   X  77  18   X   X   X   X   X   X 
V18   X  46   X   X  50   X   X   X   X   X   X  37  89   X   X  38   X   X   X   X   X  78   X   X   X  10   X   X   X   X 
V19   X   X   X  89   X   X   X   X   X   X  41  53   X  47   X  11   X  93   X   X   X   X   X   X   2   X   X  89   X   X 
V20  86   X   X   X   X   X   X   X   X   2   X   X   X   X   X   X   X   X   X   X   X   9  17   X   X   X   X   X   X   X 
V21   X   X   X   X   X  71   X   X   X  58  33  12   X  52   X  16   X   X  78   X   9   X   X   X   X   X   X   X   X   X 
V22   X   X   X   X   X  38   4   X  52   X   X   X   X   X   X   X   X  77   X   X  17   X   X  95   X   X   X   X   X   X 
V23   X   X  18   X   X   X   X   X   X   X   X  60   X   X   X   X   X  18   X   X   X   X  95   X   X   X   X   X  76   X 
V24   X   X   X   X   X   X   X 100   X   X   X  61   X   X   X   X   X   X   X   2   X   X   X   X   X   X   X   X   X  52 
V25   X   X   X   X  67   6   X   X   X   6  64   X   X   X   X   X   X   X  10   X   X   X   X   X   X   X   X   X   X  88 
V26  35  23   X  69   X  77   X   X   X   X   X   X   X   X  94  66   X   X   X   X   X   X   X   X   X   X   X  66   X   X 
V27  68   X  43   X   X   X   X   X  30  46   X   X  61   X   X   X  60   X   X  89   X   X   X   X   X   X  66   X   X   X 
V28  16  76   X   X   X  54   X   X   X   X   X  96   X   X  80   X   X   X   X   X   X   X   X  76   X   X   X   X   X   X 
V29  17  49   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  52  88   X   X   X   X 
(V0-V28,16) (V0-V29,17) (V0-V6,32) (V6-V22,4) (V22-V20,17) (V20-V9,2) (V9-V25,6) (V25-V5,6) (V20-V21,9) (V25-V18,10) (V21-V11,12) (V11-V14,2) (V11-V16,5) (V16-V8,1) (V21-V15,16) (V15-V19,11) (V19-V24,2) (V16-V10,17) (V8-V27,30) (V0-V26,35) (V26-V1,23) (V1-V17,17) (V17-V3,6) (V17-V2,8) (V17-V7,17) (V17-V23,18) (V3-V12,36) (V3-V4,44) (V15-V13,45) 最小生成树总权值为464
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X  20   X   X   X   X   X   X   X   X   X   X  75   X   X   X   X   X   X   X   X   X   X   X   X   X  64   X 
 V1   X   X   X   X   X   X   X   X  86   X   X   X   X   X   X   X   X   X   X   X  55   X   X   X   X   X   X   X  85   X 
 V2   X   X   X   X   X  96   X   X   X   X   X   X   X   X   X   X   X   X   X   X  51   X   X   X  85   X   X   X   X   X 
 V3  20   X   X   X   X   X   X  29  70   X   X   X   X   X   X   X  54   X   X   X   X  70  39   X   X   X   X   X   X  41 
 V4   X   X   X   X   X   X   X   X   X   X  36  16  65   X   X   X   X   X  32  25   X   X   3   X   X  98   X  80  97   X 
 V5   X   X  96   X   X   X   X  26   X   X   X   X   X   X   X   7   X   X  62   X   X   X   X   X  54   X   X   X   X   X 
 V6   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  57   X   X   X   X  73 
 V7   X   X   X  29   X  26   X   X   X  77  67   X   X   X   X   X   X   X  36  83  65   X   X  56   X   6   X   X   X   X 
 V8   X  86   X  70   X   X   X   X   X   X   X   X   X   X   X   X   X   X  91   X   X  60  97  30   X   X  55  24   X  55 
 V9   X   X   X   X   X   X   X  77   X   X   X   X  51   X   X   5   X   X   X   X   X  96   X   X   X  87   X   X   X   X 
V10   X   X   X   X  36   X   X  67   X   X   X   X   X   X   X   X  87   X  66   X   X   X  40   X   X   X  81   6   X  29 
V11   X   X   X   X  16   X   X   X   X   X   X   X   X   X   X  42   X   X   X  69   X  46   X   X   X   X   6   X   X  48 
V12   X   X   X   X  65   X   X   X   X  51   X   X   X   X   X   X   X   X   X   X   X  53   X   X   X   X   X   X   X   6 
V13   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  24   X   X   X   X   X   X   X  38 
V14  75   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  15   X   X   X   X   X   X   X   X   X   X   8   X   X 
V15   X   X   X   X   X   7   X   X   X   5   X  42   X   X   X   X   X   X   X  47   X   X   X   X   X  16   8  76   X  25 
V16   X   X   X  54   X   X   X   X   X   X  87   X   X   X  15   X   X  51   X  99   X   2   X   X  59   X   X   X   X  71 
V17   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  51   X   X  20  84   X   X   X   X   X  41   X   X   X 
V18   X   X   X   X  32  62   X  36  91   X  66   X   X   X   X   X   X   X   X   X  98   X   X  22  69   X  61   X   X  57 
V19   X   X   X   X  25   X   X  83   X   X   X  69   X   X   X  47  99  20   X   X   X   X   X   X   X  15   X  25  23   X 
V20   X  55  51   X   X   X   X  65   X   X   X   X   X   X   X   X   X  84  98   X   X   X   X   X   X   X  63  62   X  71 
V21   X   X   X  70   X   X   X   X  60  96   X  46  53  24   X   X   2   X   X   X   X   X   X   X  96   X   X   X   X   X 
V22   X   X   X  39   3   X   X   X  97   X  40   X   X   X   X   X   X   X   X   X   X   X   X  29   X   X   X   X   X   X 
V23   X   X   X   X   X   X   X  56  30   X   X   X   X   X   X   X   X   X  22   X   X   X  29   X  80  69   X   X   X  75 
V24   X   X  85   X   X  54  57   X   X   X   X   X   X   X   X   X  59   X  69   X   X  96   X  80   X   X  24  69   X  92 
V25   X   X   X   X  98   X   X   6   X  87   X   X   X   X   X  16   X   X   X  15   X   X   X  69   X   X  22  14   X   X 
V26   X   X   X   X   X   X   X   X  55   X  81   6   X   X   X   8   X  41  61   X  63   X   X   X  24  22   X   X   X   X 
V27   X   X   X   X  80   X   X   X  24   X   6   X   X   X   8  76   X   X   X  25  62   X   X   X  69  14   X   X   X  74 
V28  64  85   X   X  97   X   X   X   X   X   X   X   X   X   X   X   X   X   X  23   X   X   X   X   X   X   X   X   X   X 
V29   X   X   X  41   X   X  73   X  55   X  29  48   6  38   X  25  71   X  57   X  71   X   X  75  92   X   X  74   X   X 
(V0-V3,20) (V3-V7,29) (V7-V25,6) (V25-V27,14) (V27-V10,6) (V27-V14,8) (V14-V16,15) (V16-V21,2) (V25-V19,15) (V25-V15,16) (V15-V9,5) (V15-V5,7) (V15-V26,8) (V26-V11,6) (V11-V4,16) (V4-V22,3) (V19-V17,20) (V19-V28,23) (V27-V8,24) (V21-V13,24) (V26-V24,24) (V15-V29,25) (V29-V12,6) (V22-V23,29) (V23-V18,22) (V24-V6,57) (V27-V20,62) (V20-V2,51) (V20-V1,55) 最小生成树总权值为598
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X  68  31   X   X   X   X   X   X   X   X   X   X   X  76  13   X   X   X   X   X   X   X   X   X  91   X   X   X   X 
 V1  68   X   X   X   X   X   X   X   X   X   X   X  99   X  42   X   X   X   X   X   X   X   X   9  30   X   X   X   X   X 
 V2  31   X   X   X  55   X   X   X  52  53  61   X   X   X  98   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V3   X   X   X   X   X  69   X   X   X   X   X   X   X   X   X  33  31   X   X   X  91   X   X   X   X   X  85   X   X   X 
 V4   X   X  55   X   X   X   X   X   X  45   X   X   X  71  38   X   X   X   X  22   X   X   X   X   X   X   X  21   X   X 
 V5   X   X   X  69   X   X   X  86  37   X   X   X   X   X   X   X  97   X   X   X   X   X   X  43   X   X   X  67   1   4 
 V6   X   X   X   X   X   X   X   X  80   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  95   X  47   X   X   X 
 V7   X   X   X   X   X  86   X   X   X   X   X  52  55   X   X  89   X  92  44   X   X   X   X  23   X   X   X   X   X  51 
 V8   X   X  52   X   X  37  80   X   X   X   X  82   X   X   X   X   X   X   X   X  40  88   X  80   X   X   X   X   X   X 
 V9   X   X  53   X  45   X   X   X   X   X   X   X   X  84   X  55   X   X  51   X   X   X   X  95   X   X   X   X  54   X 
V10   X   X  61   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  49   X   X   X   X   X  33   X   X   7  13  52 
V11   X   X   X   X   X   X   X  52  82   X   X   X  63  12  55  27   X   X   X   X  13   X   X   X   X   X   X   X  35   X 
V12   X  99   X   X   X   X   X  55   X   X   X  63   X   X   X   X   X   X  68  62   X   X   X   X   X   X   X   X   X   X 
V13   X   X   X   X  71   X   X   X   X  84   X  12   X   X   X   X   X   X   X   X  69   X   X   X  79   X   X  40   X   X 
V14  76  42  98   X  38   X   X   X   X   X   X  55   X   X   X   X  73  37   X   X  11   X  60  72   X  82   X   X  46   X 
V15  13   X   X  33   X   X   X  89   X  55   X  27   X   X   X   X   X  59  33   X   X   X   X   X  82   X   X   X   X   6 
V16   X   X   X  31   X  97   X   X   X   X   X   X   X   X  73   X   X   X   X   X   X   X   X  64   X   X   X   X   X   X 
V17   X   X   X   X   X   X   X  92   X   X   X   X   X   X  37  59   X   X   X   X   X   X   X   X  80   X  76  86   X   X 
V18   X   X   X   X   X   X   X  44   X  51  49   X  68   X   X  33   X   X   X   X   X   X 100  39   X   X   X   X   X   X 
V19   X   X   X   X  22   X   X   X   X   X   X   X  62   X   X   X   X   X   X   X  38   X   X   X   X  12  17   X   X   X 
V20   X   X   X  91   X   X   X   X  40   X   X  13   X  69  11   X   X   X   X  38   X   X   X  65   X   X   X  12   X   X 
V21   X   X   X   X   X   X   X   X  88   X   X   X   X   X   X   X   X   X   X   X   X   X  39   X   X  45   X  17   X   X 
V22   X   X   X   X   X   X   X   X   X   X   X   X   X   X  60   X   X   X 100   X   X  39   X   X   X  55   X   5   X   X 
V23   X   9   X   X   X  43   X  23  80  95   X   X   X   X  72   X  64   X  39   X  65   X   X   X   X   X  53   X  38   X 
V24   X  30   X   X   X   X  95   X   X   X  33   X   X  79   X  82   X  80   X   X   X   X   X   X   X   X   X   X   X  11 
V25  91   X   X   X   X   X   X   X   X   X   X   X   X   X  82   X   X   X   X  12   X  45  55   X   X   X  82   X  32   X 
V26   X   X   X  85   X   X  47   X   X   X   X   X   X   X   X   X   X  76   X  17   X   X   X  53   X  82   X   X   X   1 
V27   X   X   X   X  21  67   X   X   X   X   7   X   X  40   X   X   X  86   X   X  12  17   5   X   X   X   X   X   X  27 
V28   X   X   X   X   X   1   X   X   X  54  13  35   X   X  46   X   X   X   X   X   X   X   X  38   X  32   X   X   X   X 
V29   X   X   X   X   X   4   X  51   X   X  52   X   X   X   X   6   X   X   X   X   X   X   X   X  11   X   1  27   X   X 
(V0-V15,13) (V15-V29,6) (V29-V26,1) (V29-V5,4) (V5-V28,1) (V29-V24,11) (V28-V10,13) (V10-V27,7) (V27-V22,5) (V27-V20,12) (V20-V14,11) (V20-V11,13) (V11-V13,12) (V26-V19,17) (V19-V25,12) (V27-V21,17) (V27-V4,21) (V24-V1,30) (V1-V23,9) (V23-V7,23) (V0-V2,31) (V15-V3,33) (V3-V16,31) (V15-V18,33) (V5-V8,37) (V14-V17,37) (V4-V9,45) (V26-V6,47) (V7-V12,55) 最小生成树总权值为587
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X  63   X   X   X  27  64  39   X   X   X   X   X  36   X   X   X   X  32   X   X   X   X   X  30   X   X   X   X   X 
 V1  63   X   X  60  74   X   X   X   X   X   X   X   X   X   X   X  51  70   7   X   X   X   X   5  49   X   X   X  27   X 
 V2   X   X   X   X   X   X   X   X   X   X   X  25   X   X   X   X  80   X  15   X   9   X   X   X   X  15   X  76   X   4 
 V3   X  60   X   X   X   X   X   X   X   X   X   X  49   X   X   X  79   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V4   X  74   X   X   X  92   X   X   X   X   X  32  79   X  35   X   1   X   X   X   8   X   X  16   X   X   X   X   X   X 
 V5  27   X   X   X  92   X   X   X   X   X  62   X   X   X   X   X   X   X   X   X  49   X   X   X   X   X  86   X   X  65 
 V6  64   X   X   X   X   X   X  71   X  91   X   X   X   X   8   X   X   X   X   X   X   X   X   X   X  68   X  33   X   X 
 V7  39   X   X   X   X   X  71   X   X   X   X   X  22  66   X   X   X   X   X   X  78   X  61   X   X   X   X   X   3   X 
 V8   X   X   X   X   X   X   X   X   X   X  14   X   X   X   X   X   X   X   X   X   7   X   X  53   X   X   X   X   X   X 
 V9   X   X   X   X   X   X  91   X   X   X   X  47  92   X   X   X   X  89   X  30   X   X   X   X   X  36   X   X  59   X 
V10   X   X   X   X   X  62   X   X  14   X   X   X   X   X   X   X  78   X   X   X   X   X  89  26   X  16   X   X   6   X 
V11   X   X  25   X  32   X   X   X   X  47   X   X   X   X  49  55   X   X   X   X   8   X   X   X   X   X  85   X   X   X 
V12   X   X   X  49  79   X   X  22   X  92   X   X   X  51   X   X   X  80   X   X   7   X   X   X  83   X   X  31   X   X 
V13  36   X   X   X   X   X   X  66   X   X   X   X  51   X   X   X  87   X   X   X  44  32   X   X   X   X   X   X   X   X 
V14   X   X   X   X  35   X   8   X   X   X   X  49   X   X   X  67   X   X   X   X   X   X   X  40   X   X  11   X   X   X 
V15   X   X   X   X   X   X   X   X   X   X   X  55   X   X  67   X   X   X   X   X   X   X   X   X   X   X   X   X   X  15 
V16   X  51  80  79   1   X   X   X   X   X  78   X   X  87   X   X   X  57   X  58   X   4   X   X   X   X   X   8   X   X 
V17   X  70   X   X   X   X   X   X   X  89   X   X  80   X   X   X  57   X   X  69   X   X   X  74   X   X   X   X   X   X 
V18  32   7  15   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  24   X   X   X   X  20   X 
V19   X   X   X   X   X   X   X   X   X  30   X   X   X   X   X   X  58  69   X   X   X   X   X   4  15  81   X  43   X  76 
V20   X   X   9   X   8  49   X  78   7   X   X   8   7  44   X   X   X   X   X   X   X   X   X   X  20  44   X  19  90  15 
V21   X   X   X   X   X   X   X   X   X   X   X   X   X  32   X   X   4   X   X   X   X   X   X   X   X   X   X   X   X  48 
V22   X   X   X   X   X   X   X  61   X   X  89   X   X   X   X   X   X   X   X   X   X   X   X  49   X   7   X   X   X   X 
V23   X   5   X   X  16   X   X   X  53   X  26   X   X   X  40   X   X  74  24   4   X   X  49   X   6   X   X   X   X   X 
V24  30  49   X   X   X   X   X   X   X   X   X   X  83   X   X   X   X   X   X  15  20   X   X   6   X   X   X  95   X  71 
V25   X   X  15   X   X   X  68   X   X  36  16   X   X   X   X   X   X   X   X  81  44   X   7   X   X   X   X   X   X   X 
V26   X   X   X   X   X  86   X   X   X   X   X  85   X   X  11   X   X   X   X   X   X   X   X   X   X   X   X   X  47   X 
V27   X   X  76   X   X   X  33   X   X   X   X   X  31   X   X   X   8   X   X  43  19   X   X   X  95   X   X   X   X   X 
V28   X  27   X   X   X   X   X   3   X  59   6   X   X   X   X   X   X   X  20   X  90   X   X   X   X   X  47   X   X   X 
V29   X   X   4   X   X  65   X   X   X   X   X   X   X   X   X  15   X   X   X  76  15  48   X   X  71   X   X   X   X   X 
(V0-V5,27) (V0-V24,30) (V24-V23,6) (V23-V19,4) (V23-V1,5) (V1-V18,7) (V18-V2,15) (V2-V29,4) (V2-V20,9) (V20-V8,7) (V20-V12,7) (V20-V4,8) (V4-V16,1) (V16-V21,4) (V20-V11,8) (V16-V27,8) (V8-V10,14) (V10-V28,6) (V28-V7,3) (V29-V15,15) (V2-V25,15) (V25-V22,7) (V19-V9,30) (V21-V13,32) (V27-V6,33) (V6-V14,8) (V14-V26,11) (V12-V3,49) (V16-V17,57) 最小生成树总权值为430
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X  51   X  93   X   X   X   X  76   X   X   X   X   X  56  14   X   X   X  70   X   X   X   X   X   X   X   X   X   X 
 V1  51   X   X  70  99   X   X   X   7   X   X   X  20  34   X   X   X   X   X  65  60   X   8   X   X  40   X   X  98  38 
 V2   X   X   X   X  80   X   X  77   X   X  98   X   X   X  68  70   X   X   X   X   X  64   X   X  96   X   X   X   X   X 
 V3  93  70   X   X   X   X   X  95   X   X   X  76   X  31   X  44   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V4   X  99  80   X   X   X   X   X   X   X  39  32   X   X   X  82   X   X   X   X   X  93   X   X   X   X   X   X  30  86 
 V5   X   X   X   X   X   X   X   X  33   X   X  78  11   X   8   X  54   X  76   X   X  58   X   X   X   X   X   X   1   X 
 V6   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  56  43   X   X   X  93  69   X   X   X   X  71   X  79 
 V7   X   X  77  95   X   X   X   X  88  23   X   X   X   X   X   X  88   X   X  71   X   1   X   X   X  76   X   X   X   X 
 V8  76   7   X   X   X  33   X  88   X   X   X   X   X  66   X   X   X   X   X   X  66   X   X   X   X   X   X   X   X   X 
 V9   X   X   X   X   X   X   X  23   X   X  87   X   X   X   X   X  51   X   X   X   X   X   X   X   X   X   X   X  11  27 
V10   X   X  98   X  39   X   X   X   X  87   X   X   4   X   X   X   X   X  18  52   X   X   9   X   X   X   X   X   X   X 
V11   X   X   X  76  32  78   X   X   X   X   X   X  27   X   X   X   X   X   5  27   X   X  18   X   X   X   X   X   X   X 
V12   X  20   X   X   X  11   X   X   X   X   4  27   X   X   X   X   X  93  11   X   X   X   X   X   X  49   X  29   X   X 
V13   X  34   X  31   X   X   X   X  66   X   X   X   X   X   X   X   7   X  19  88   X  51   X  16   X   X   X   X   X  71 
V14  56   X  68   X   X   8   X   X   X   X   X   X   X   X   X   X   X   X   X   X  76   X   X   X   X   X   X   X   X   X 
V15  14   X  70  44  82   X   X   X   X   X   X   X   X   X   X   X   X   X  74   X   X   X  30   X   X  51   X   X   X   X 
V16   X   X   X   X   X  54  56  88   X  51   X   X   X   7   X   X   X   X   X  62   X   X   X   X   X   X   X   X  34 100 
V17   X   X   X   X   X   X  43   X   X   X   X   X  93   X   X   X   X   X   X   5  51   X   X  71   X  96   X   X   X   X 
V18   X   X   X   X   X  76   X   X   X   X  18   5  11  19   X  74   X   X   X   6   X   X   X   X   X   X   X   X   X   X 
V19  70  65   X   X   X   X   X  71   X   X  52  27   X  88   X   X  62   5   6   X   X  90   X   X   X   X   X   X   X  67 
V20   X  60   X   X   X   X   X   X  66   X   X   X   X   X  76   X   X  51   X   X   X   X  91   X   X   X  31   X   X  36 
V21   X   X  64   X  93  58  93   1   X   X   X   X   X  51   X   X   X   X   X  90   X   X   X  99   X   X   X   X   X   X 
V22   X   8   X   X   X   X  69   X   X   X   9  18   X   X   X  30   X   X   X   X  91   X   X   X  83   X   X   X   X   X 
V23   X   X   X   X   X   X   X   X   X   X   X   X   X  16   X   X   X  71   X   X   X  99   X   X   X   X   X   X   X   X 
V24   X   X  96   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  83   X   X   X   X   X  29   X 
V25   X  40   X   X   X   X   X  76   X   X   X   X  49   X   X  51   X  96   X   X   X   X   X   X   X   X   X  34   X   X 
V26   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  31   X   X   X   X   X   X   X  31   X 
V27   X   X   X   X   X   X  71   X   X   X   X   X  29   X   X   X   X   X   X   X   X   X   X   X   X  34   X   X   X   X 
V28   X  98   X   X  30   1   X   X   X  11   X   X   X   X   X   X  34   X   X   X   X   X   X   X  29   X  31   X   X   X 
V29   X  38   X   X  86   X  79   X   X  27   X   X   X  71   X   X 100   X   X  67  36   X   X   X   X   X   X   X   X   X 
(V0-V15,14) (V15-V22,30) (V22-V1,8) (V1-V8,7) (V22-V10,9) (V10-V12,4) (V12-V5,11) (V5-V28,1) (V5-V14,8) (V28-V9,11) (V12-V18,11) (V18-V11,5) (V18-V19,6) (V19-V17,5) (V18-V13,19) (V13-V16,7) (V13-V23,16) (V9-V7,23) (V7-V21,1) (V9-V29,27) (V28-V24,29) (V12-V27,29) (V28-V4,30) (V13-V3,31) (V28-V26,31) (V26-V20,31) (V27-V25,34) (V17-V6,43) (V21-V2,64) 最小生成树总权值为545
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X  60   X   X   X   X   X  28   X  49   X   X   X   X  16  18  65   X   X   X   X   X   X   X  10  49   X   X   X   X 
 V1  60   X   X   X   X  14   X  64  49   X   X   X   X   X  49   X   X   X   X   X   X   X   X  75   X   X   X  81   X   X 
 V2   X   X   X  51   X   X   X   X   X   X   X  19   X   X   X   X   X   X   X   X   X   X   X   X   X   X  80  59   X  83 
 V3   X   X  51   X  80  61   X   X   X   X  58  48  55   X   X   X   X  97  83   X   X   X   X   X   X   X  54   X   X  88 
 V4   X   X   X  80   X  64   X   X   X   X   X   X   X   X   X   X   X  11   X   X   X   X  57  93   X  60  86   X   X   X 
 V5   X  14   X  61  64   X   X  96  97   X   7   X   X   X   1   X  29   X  69   X   X   X  48   X  27   X   X   X  45   X 
 V6   X   X   X   X   X   X   X   X   X   X   X   X  19   X  33   X   X   X   X   X   X  40   X   X  67   X   X   X   X   1 
 V7  28  64   X   X   X  96   X   X   X   X   X   X   X  70   X  16   X   X   X   X   X   X   X  13   X   X  33   X   X  70 
 V8   X  49   X   X   X  97   X   X   X  71   X   X   X  18   X  48   X   X   X   X   7   X   X   X   X   X   X   X   X   X 
 V9  49   X   X   X   X   X   X   X  71   X  39   3   X   7   X   X   X   X  44   X  93  51   X  36   X  32   X   X   X   X 
V10   X   X   X  58   X   7   X   X   X  39   X 100   X   X   X   X  33   X   X   X   X   X   X   X   X   X   X   X   X   X 
V11   X   X  19  48   X   X   X   X   X   3 100   X   X  99   X   X   X   5   X   X   X  63   X   X   X   X   X   5  54   X 
V12   X   X   X  55   X   X  19   X   X   X   X   X   X   X   X   X   X   X   X  34   X   X   X   X  26   X   X   X   X   X 
V13   X   X   X   X   X   X   X  70  18   7   X  99   X   X   X  39   X   X  82   X   X   X   X   X   X   X   X   X   X   X 
V14  16  49   X   X   X   1  33   X   X   X   X   X   X   X   X  12  38   X  94   X   X  97   X   X  51   X  33   X   X  10 
V15  18   X   X   X   X   X   X  16  48   X   X   X   X  39  12   X   X   X   X   X   X  75   X  87   X  17   X  92   X   X 
V16  65   X   X   X   X  29   X   X   X   X  33   X   X   X  38   X   X   X   X   X   X   X   X  39   X   X   X   X   X   X 
